Code,Name,Zip,Address,Tel
45204,日南市,887-8585,宮崎県日南市中央通1-1-1,0987-31-1100
45205,小林市,886-8501,宮崎県小林市細野300,0984-23-1111
45206,日向市,883-8555,宮崎県日向市本町10-5,0982-52-2111
45207,串間市,888-8555,宮崎県串間市大字西方5550,0987-72-1111
45208,西都市,881-8501,宮崎県西都市聖陵町2-1,0983-43-1111
45209,えびの市,889-4292,宮崎県えびの市大字栗下1292,0984-35-1111
45341,三股町,889-1995,宮崎県北諸県郡三股町五本松1-1,0986-52-1111
45361,高原町,889-4492,宮崎県西諸県郡高原町大字西麓899,0984-42-2111
45382,国富町,880-1192,宮崎県東諸県郡国富町大字本庄4800,0985-75-3111
45383,綾町,880-1392,宮崎県東諸県郡綾町大字南俣515,0985-77-1111
45401,高鍋町,884-8655,宮崎県児湯郡高鍋町大字上江8437,0983-26-2001
45402,新富町,889-1493,宮崎県児湯郡新富町大字上富田7491,0983-33-6002
45403,西米良村,881-1411,宮崎県児湯郡西米良村大字村所15,0983-36-1111
45404,木城町,884-0101,宮崎県児湯郡木城町大字高城1227-1,0983-32-4725
45405,川南町,889-1301,宮崎県児湯郡川南町大字川南13680-1,0983-27-8001
45406,都農町,889-1201,宮崎県児湯郡都農町大字川北4874-2,0983-25-5710
45421,門川町,889-0696,宮崎県東臼杵郡門川町平城東1番1号,0982-63-1140
45429,諸塚村,883-1392,宮崎県東臼杵郡諸塚村大字家代2683,0982-65-1111
45430,椎葉村,883-1601,宮崎県東臼杵郡椎葉村大字下福良1762-1,0982-67-3111
45431,美郷町,883-1101,宮崎県東臼杵郡美郷町西郷区田代1,0982-66-3600
45441,高千穂町,882-1192,宮崎県西臼杵郡高千穂町大字三田井13,0982-73-1200
45442,日之影町,882-0402,宮崎県西臼杵郡日之影町七折9079番地,0982-87-3900
45443,五ヶ瀬町,882-1295,宮崎県西臼杵郡五ヶ瀬町大字三ヶ所1670,0982-82-1700
46201,鹿児島市,892-8677,鹿児島県鹿児島市山下町11-1,099-224-1111
46203,鹿屋市,893-8501,鹿児島県鹿屋市共栄町20-1,0994-43-2111
46204,枕崎市,898-8501,鹿児島県枕崎市千代田町27,0993-72-1111
46206,阿久根市,899-1696,鹿児島県阿久根市鶴見町200,0996-73-1211
46208,出水市,899-0292,鹿児島県出水市緑町1-3,0996-63-2111
46210,指宿市,891-0497,鹿児島県指宿市十町2424,0993-22-2111
46213,西之表市,891-3193,鹿児島県西之表市西之表7612,0997-22-1111
46214,垂水市,891-2192,鹿児島県垂水市上町114,0994-32-1111
46215,薩摩川内市,895-8650,鹿児島県薩摩川内市神田町3-22,0996-23-5111
46216,日置市,899-2592,鹿児島県日置市伊集院町郡1-100,099-273-2111
46217,曽於市,899-8692,鹿児島県曽於市末吉町二之方1980,0986-76-1111
46218,霧島市,899-4394,鹿児島県霧島市国分中央3-45-1,0995-45-5111
46219,いちき串木野市,896-8601,鹿児島県いちき串木野市昭和通133-1,0996-32-3111
46220,南さつま市,897-8501,鹿児島県南さつま市加世田川畑2648,0993-53-2111
46221,志布志市,899-7192,鹿児島県志布志市志布志町志布志二丁目1番1号,099-472-1111
46222,奄美市,894-8555,鹿児島県奄美市名瀬幸町25-8,0997-52-1111
46223,南九州市,897-0392,鹿児島県南九州市知覧町郡6204,0993-83-2511
46224,伊佐市,895-2511,鹿児島県伊佐市大口里1888,0995-23-1311
46225,姶良市,899-5492,鹿児島県姶良市宮島町25,0995-66-3111
46303,三島村,892-0821,鹿児島県鹿児島市名山町12-18,099-222-3141
46304,十島村,892-0822,鹿児島県鹿児島市泉町14-15,099-222-2101
46392,さつま町,895-1803,鹿児島県薩摩郡さつま町宮之城屋地1565-2,0996-53-1111
46404,長島町,899-1498,鹿児島県出水郡長島町鷹巣1875-1,0996-86-1111
46452,湧水町,899-6292,鹿児島県姶良郡湧水町木場222,0995-74-3111
46468,大崎町,899-7305,鹿児島県曽於郡大崎町仮宿1029,099-476-1111
46482,東串良町,893-1693,鹿児島県肝属郡東串良町川西1543,0994-63-3131
46490,錦江町,893-2392,鹿児島県肝属郡錦江町城元963,0994-22-0511
46491,南大隅町,893-2501,鹿児島県肝属郡南大隅町根占川北226,0994-24-3111
46492,肝付町,893-1207,鹿児島県肝属郡肝付町新富98,0994-65-2511
46501,中種子町,891-3692,鹿児島県熊毛郡中種子町野間5186,0997-27-1111
46502,南種子町,891-3792,鹿児島県熊毛郡南種子町中之上2793-1,0997-26-1111
46505,屋久島町,891-4207,鹿児島県熊毛郡屋久島町小瀬田849番地20,0997-43-5900
46523,大和村,894-3192,鹿児島県大島郡大和村大和浜100,0997-57-2111
46524,宇検村,894-3392,鹿児島県大島郡宇検村湯湾915,0997-67-2211
46525,瀬戸内町,894-1592,鹿児島県大島郡瀬戸内町古仁屋船津23,0997-72-1111
46527,龍郷町,894-0192,鹿児島県大島郡龍郷町浦110,0997-62-3111
46529,喜界町,891-6292,鹿児島県大島郡喜界町大字湾1746,0997-65-1111
46530,徳之島町,891-7192,鹿児島県大島郡徳之島町亀津7203,0997-82-1111
46531,天城町,891-7692,鹿児島県大島郡天城町平土野2691-1,0997-85-3111
46532,伊仙町,891-8293,鹿児島県大島郡伊仙町大字伊仙1842,0997-86-3111
46533,和泊町,891-9192,鹿児島県大島郡和泊町和泊10,0997-92-1111
46534,知名町,891-9295,鹿児島県大島郡知名町大字知名307,0997-93-3111
46535,与論町,891-9301,鹿児島県大島郡与論町茶花1418-1,0997-97-3111
47201,那覇市,900-8585,沖縄県那覇市泉崎1-1-1,098-867-0111
47205,宜野湾市,901-2710,沖縄県宜野湾市野嵩1-1-1,098-893-4411
47207,石垣市,907-8501,沖縄県石垣市真栄里672番地,0980-82-9911
47208,浦添市,901-2501,沖縄県浦添市安波茶1-1-1,098-876-1234
47209,名護市,905-8540,沖縄県名護市港1-1-1,0980-53-1212
47210,糸満市,901-0392,沖縄県糸満市潮崎町1-1,098-840-8111
47211,沖縄市,904-8501,沖縄県沖縄市仲宗根町26-1,098-939-1212
47212,豊見城市,901-0292,沖縄県沖縄県豊見城市宜保一丁目１番地１,098-850-0024
47213,うるま市,904-2292,沖縄県うるま市みどり町1-1-1,098-974-3111
47214,宮古島市,906-8501,沖縄県宮古島市平良字西里1140番地,0980-72-3751
47215,南城市,901-1495,沖縄県南城市佐敷字新里1870,098-917-5309
47301,国頭村,905-1495,沖縄県国頭郡国頭村字辺土名121番地,0980-41-2101
47302,大宜味村,905-1392,沖縄県国頭郡大宜味村字大兼久157,0980-44-3001
47303,東村,905-1292,沖縄県国頭郡東村字平良804,0980-43-2201
47306,今帰仁村,905-0492,沖縄県国頭郡今帰仁村字仲宗根219,0980-56-2101
47308,本部町,905-0292,沖縄県国頭郡本部町字東5,0980-47-2101
47311,恩納村,904-0492,沖縄県国頭郡恩納村字恩納2451,098-966-1200
47313,宜野座村,904-1392,沖縄県国頭郡宜野座村字宜野座296,098-968-5111
47314,金武町,904-1292,沖縄県国頭郡金武町字金武1,098-968-2111
47315,伊江村,905-0592,沖縄県国頭郡伊江村字東江前38,0980-49-2001
47324,読谷村,904-0392,沖縄県中頭郡読谷村字座喜味2901,098-982-9200
47325,嘉手納町,904-0293,沖縄県中頭郡嘉手納町字嘉手納588,098-956-1111
47326,北谷町,904-0192,沖縄県中頭郡北谷町字桑江226,098-936-1234
47327,北中城村,901-2392,沖縄県中頭郡北中城村字喜舎場426-2,098-935-2233
47328,中城村,901-2493,沖縄県中頭郡中城村字当間585番地1,098-895-2131
47329,西原町,903-0220,沖縄県中頭郡西原町字与那城140-1,098-945-5011
47348,与那原町,901-1392,沖縄県島尻郡与那原町字上与那原16,098-945-2201
47350,南風原町,901-1195,沖縄県島尻郡南風原町字兼城686,098-889-4415
47353,渡嘉敷村,901-3592,沖縄県島尻郡渡嘉敷村字渡嘉敷183,098-987-2321
47354,座間味村,901-3496,沖縄県島尻郡座間味村座間味109,098-987-2311
47355,粟国村,901-3702,沖縄県島尻郡粟国村字東367,098-988-2016
47356,渡名喜村,901-3692,沖縄県島尻郡渡名喜村1917-3,098-989-2002
47357,南大東村,901-3895,沖縄県島尻郡南大東村字南144-1,09802-2-2001
47358,北大東村,901-3992,沖縄県島尻郡北大東村字中野218,09802-3-4001
47359,伊平屋村,905-0793,沖縄県島尻郡伊平屋村字我喜屋251,0980-46-2001
47360,伊是名村,905-0695,沖縄県島尻郡伊是名村字仲田1203,0980-45-2001
47361,久米島町,901-3193,沖縄県島尻郡久米島町字比嘉2870,098-985-7121
47362,八重瀬町,901-0492,沖縄県島尻郡八重瀬町字東風平1188,098-998-2200
47375,多良間村,906-0692,沖縄県宮古郡多良間村字仲筋99-2,0980-79-2011
47381,竹富町,907-8503,沖縄県石垣市美崎町11-1,0980-82-6191
47382,与那国町,907-1801,沖縄県八重山郡与那国町字与那国129,0980-87-2241
